Ordered Date,Internal ID,OC Order ID,OC Order Display ID,ofo_slug,ofo_status,OC Brand,OC Store,Currency,OC Subtotal,OC Tip,other_amount,processing_fee,OC Tax,OC Tax Withheld,Tax Delta,adjustment,commission,net_payout,order_issue_types,order_issue_details,cancellation_state,cancellation_reason,cancelled_at,order_status,fulfillment_mode,fulfillment_state,store_id,oc_discount,Internal ID__1,Transaction Date,Payout Date,Payout ID,Platform,TransactionID,Brand,Store,types,currency_code,Subtotal,Tips,Other,Processing Fee,Tax,Tax Withheld,Promos,Adjustment,Merchant Refund,Commission,Order Payout,Final Payout,Tax Delta__1,hifi Order Status,Subtotal Delta,Tips Detla,Other Delta,Processing_fee Delta,Tax Delta,Tax Withheld Delta,Tax Due Delta,Adjustment Delta,Commission Delta,Net Payout Delta
2022-09-21,22469f20-8356-4665-baef-d1d746224b99,6fd7c1ba-3f37-4d3a-9d43-0ec4d015ec66,5EC66,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,39.43,,0,-1.18,3.5,0,3.5,0,-7.89,33.86,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,22469f20-8356-4665-baef-d1d746224b99,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,6fd7c1ba-3f37-4d3a-9d43-0ec4d015ec66,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,39.43,,,-1.18,3.5,0,,,,-7.89,33.86,33.86,3.5,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-21,d74a34dc-53b2-4b45-b5ad-869582e35ba5,c9c06c1e-4710-4435-a77a-a918dd9289d5,289D5,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,27.85,,0,-0.73,1.85,0,1.85,0,-4.88,20.62,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-6.95,d74a34dc-53b2-4b45-b5ad-869582e35ba5,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,c9c06c1e-4710-4435-a77a-a918dd9289d5,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,27.85,,,-0.73,1.85,0,-6.95,,,-4.88,20.62,20.62,1.85,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-21,63b88d33-d74a-40a4-af5e-12c6ba38b589,9c4f4e25-621b-4563-820c-4bd4e641d1bb,e641d1bb,doordash,OFO_STATUS_PICKED_UP,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,42.85,,0,0,3.8,0,3.8,0,-2.14,44.51,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,63b88d33-d74a-40a4-af5e-12c6ba38b589,2022-09-21,2022-09-29,249668309,doordash,9c4f4e25-621b-4563-820c-4bd4e641d1bb,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,42.85,0,0,,3.8,0,0,,,-2.14,44.51,44.51,3.8,Delivered,0,0,0,0,0,0,0,0,0,0
2022-09-21,b3648584-4232-4ba6-8834-e3fa206091e9,64d1f652-cb13-4906-b4cb-41190cd2e234,2.00E+234,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,21.9,4.87,3.25,0,2.21,0,1.95,0,-1.75,30.22,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,b3648584-4232-4ba6-8834-e3fa206091e9,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,64d1f652-cb13-4906-b4cb-41190cd2e234,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,21.9,4.87,3.25,,1.95,0,,,,-1.75,30.22,30.22,1.95,Completed,0,0,0,0,-0.26,0,0,0,0,0
2022-09-21,7315eef5-ac33-4fa6-97fd-da90e974762a,521eae31-3951-11ed-872b-53c46e711fff,501120160238954,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,22.4,4.31,0,-1.27,2.26,0,2.26,0,-1.27,29.42,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,7315eef5-ac33-4fa6-97fd-da90e974762a,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAVIerjA5URHthytTxG5xH_8,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,22.4,4.31,,-1.27,2.26,0,,,,-1.27,29.42,29.42,2.26,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,64c325f4-b071-43d2-b24b-2535a82d0ab8,719c4ab9-dfd8-4a10-a418-7d5acdd9f533,9F533,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,23.9,2.5,3.25,0,2.39,0,2.13,0,-1.91,29.87,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,64c325f4-b071-43d2-b24b-2535a82d0ab8,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,719c4ab9-dfd8-4a10-a418-7d5acdd9f533,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,23.9,2.5,3.25,,2.13,0,,,,-1.91,29.87,29.87,2.13,Completed,0,0,0,0,-0.26,0,0,0,0,0
2022-09-21,fc988c41-96b7-4b3c-9b1c-abb2b8027e3e,a8b05d41-3954-11ed-8046-831989288edf,889420164482334,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,13.95,3.82,0,-0.81,1.06,0,1.06,0,-0.6,15.41,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,fc988c41-96b7-4b3c-9b1c-abb2b8027e3e,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAaiwXUA5VBHtgEaDGYkojt8,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,13.95,3.82,,-0.81,1.06,0,,,,-0.6,15.41,15.41,1.06,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,d314b235-6a51-4457-96e9-9234e8e86930,e5aa0d6b-f050-4b84-a6f7-412b745bb219,BB219,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,34.35,8.13,3.25,0,3.31,0,3.05,0,-2.75,46.03,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,d314b235-6a51-4457-96e9-9234e8e86930,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,e5aa0d6b-f050-4b84-a6f7-412b745bb219,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,34.35,8.13,3.25,,3.05,0,,,,-2.75,46.03,46.03,3.05,Completed,0,0,0,0,-0.26,0,0,0,0,0
2022-09-21,78ec08ef-5168-4364-bad8-b3230811cc81,df56965d-780c-41cf-81c7-1e48f2eb6294,B6294,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,13.95,,3.25,0,1.5,0,1.24,0,-1.12,17.32,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,78ec08ef-5168-4364-bad8-b3230811cc81,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,df56965d-780c-41cf-81c7-1e48f2eb6294,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,13.95,,3.25,,1.24,0,,,,-1.12,17.32,17.32,1.24,Completed,0,0,0,0,-0.26,0,0,0,0,0
2022-09-21,f7b6c5c2-b46d-4fe0-aff7-b02e5e150a5c,ebd13231-8c8f-453a-9a96-23de60318b33,18B33,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,13.95,,0,-0.42,1.24,0,1.24,0,-2.79,11.98,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,f7b6c5c2-b46d-4fe0-aff7-b02e5e150a5c,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,ebd13231-8c8f-453a-9a96-23de60318b33,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,13.95,,,-0.42,1.24,0,,,,-2.79,11.98,11.98,1.24,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-21,5271a161-7fcc-4694-8325-abb3dd7fe1e5,0ff38e52-3a09-11ed-930c-97690c61b991,734120163829283,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,17.45,3.93,0,-0.93,1.37,0,1.37,0,-0.77,19.04,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-8.26,5271a161-7fcc-4694-8325-abb3dd7fe1e5,2022-09-22,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAQ_zjlE6CRHtkwyXaQxhuZE,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,17.45,3.93,,-0.93,1.37,0,,,,-0.77,19.04,19.04,1.37,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,4425baa7-eec0-4ce4-8853-f59fa7b0e2c9,ee910662-fa60-42f4-a77e-3319dc3971e5,9.71E+07,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,23.45,,0,-0.7,2.08,0,2.08,0,-4.69,20.14,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,4425baa7-eec0-4ce4-8853-f59fa7b0e2c9,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,ee910662-fa60-42f4-a77e-3319dc3971e5,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,23.45,,,-0.7,2.08,0,,,,-4.69,20.14,20.14,2.08,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-21,5abb3c89-f7d1-441a-bff6-3d55c49d4ef3,de3ddd98-f80d-4d52-9287-5c85aad148ba,148BA,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,26.45,3,3.25,0,2.61,0,2.35,0,-2.12,32.93,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,5abb3c89-f7d1-441a-bff6-3d55c49d4ef3,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,de3ddd98-f80d-4d52-9287-5c85aad148ba,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,26.45,3,3.25,,2.35,0,,,,-2.12,32.93,32.93,2.35,Completed,0,0,0,0,-0.26,0,0,0,0,0
2022-09-21,e865c1de-0115-4844-82a3-b71da164eadb,b6e2d0f1-39c2-11ed-b9f7-7fa69f026862,788420162025931,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,31.19,6.92,0,-1.48,2.59,0,2.59,0,-1.46,35.75,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-8.26,e865c1de-0115-4844-82a3-b71da164eadb,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAbbi0PA5whHtufd_pp8CaGI,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,31.19,6.92,,-1.48,2.59,0,,,,-1.46,35.75,35.75,2.59,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,ca182e6d-40d9-43cc-bbb4-60c64e058151,36df3f41-39ce-11ed-be0f-bfce4c05324b,855120168268439,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,24.35,6.41,0,-1.29,2.12,0,2.12,0,-1.19,29.9,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,ca182e6d-40d9-43cc-bbb4-60c64e058151,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVATbfP0A5zhHtvg-_zkwFMks,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,24.35,6.41,,-1.29,2.12,0,,,,-1.19,29.9,29.9,2.12,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,048b37bc-49e6-44c9-a047-12539895f511,10dcff4f-81b6-4407-84a0-189100d66aeb,00d66aeb,doordash,OFO_STATUS_PICKED_UP,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,34.85,,0,0,3.09,0,3.09,0,-1.74,36.2,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,048b37bc-49e6-44c9-a047-12539895f511,2022-09-21,2022-09-29,249668309,doordash,10dcff4f-81b6-4407-84a0-189100d66aeb,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,34.85,0,0,,3.09,0,0,,,-1.74,36.2,36.2,3.09,Delivered,0,0,0,0,0,0,0,0,0,0
2022-09-21,6605933c-e390-4435-a9c5-b26abae563ce,e196d1e1-39f2-11ed-be0f-bfce4c05324b,519520165122125,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,76.1,8.39,0,-3.18,7.02,0,7.02,0,-3.95,87.37,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-3.26,6605933c-e390-4435-a9c5-b26abae563ce,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAeGW0eA58hHtvg-_zkwFMks,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,76.1,8.39,,-3.18,7.02,0,,,,-3.95,87.37,87.37,7.02,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,07a2cbfb-a5da-40e9-9b2f-334552ca9698,dd4338c1-39fe-11ed-a452-31703277f8fd,838520163028903,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,22.9,5.77,0,-1.17,1.86,0,1.86,0,-1.04,26.31,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,07a2cbfb-a5da-40e9-9b2f-334552ca9698,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAd1DOMA5_hHtpFIxcDJ3-P0,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,22.9,5.77,,-1.17,1.86,0,,,,-1.04,26.31,26.31,1.86,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,7bd7cc98-bcee-4bda-9762-7eb649b350b3,4639034f-86e8-48e1-be72-793312f80eb7,12f80eb7,doordash,OFO_STATUS_PICKED_UP,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,20.9,,0,0,1.48,0,1.48,0,-0.84,16.37,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-4.18,7bd7cc98-bcee-4bda-9762-7eb649b350b3,2022-09-21,2022-09-29,249668309,doordash,4639034f-86e8-48e1-be72-793312f80eb7,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,20.9,0,0,,1.48,0,-5.17,,,-0.84,16.37,16.37,1.48,Delivered,0,0,0,0,0,0,0,0,0,0
2022-09-21,d4ba3a31-0127-4f2c-85cf-4da6c01a6e7e,6933de03-69c4-4f10-92a9-b20a21bf531b,F531B,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,32.59,2,3.25,0,3.16,0,2.9,0,-2.61,38.13,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,d4ba3a31-0127-4f2c-85cf-4da6c01a6e7e,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,6933de03-69c4-4f10-92a9-b20a21bf531b,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,32.59,2,3.25,,2.9,0,,,,-2.61,38.13,38.13,2.9,Completed,0,0,0,0,-0.26,0,0,0,0,0
2022-09-21,31631260-317a-4bae-b379-ef43006d78e4,e290e2e8-4fe3-4278-8bde-ac21a94cde81,CDE81,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,24.4,3,3.25,0,2.43,0,2.17,0,-1.95,30.87,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,31631260-317a-4bae-b379-ef43006d78e4,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,e290e2e8-4fe3-4278-8bde-ac21a94cde81,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,24.4,3,3.25,,2.17,0,,,,-1.95,30.87,30.87,2.17,Completed,0,0,0,0,-0.26,0,0,0,0,0
2022-09-21,e05cecd0-1bda-4e42-b322-8728e3ee5e77,5b885091-39fe-11ed-bffb-b724d473fe9b,964720160032297,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,20.9,4,0,-1.05,1.68,0,1.68,0,-0.94,22.58,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,e05cecd0-1bda-4e42-b322-8728e3ee5e77,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAVuIUJA5_hHtv_u3JNRz_ps,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,20.9,4,,-1.05,1.68,0,,,,-0.94,22.58,22.58,1.68,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,82b70a1f-7ad1-4e74-a4d9-9e72fa04167b,c1577a21-3a00-11ed-93ff-9328e5578e05,629420169916684,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,37.85,4.19,0,-1.62,3.19,0,3.19,0,-1.79,39.81,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-8.26,82b70a1f-7ad1-4e74-a4d9-9e72fa04167b,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAcFXeiA6ABHtk_-TKOVXjgU,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,37.85,4.19,,-1.62,3.19,0,,,,-1.79,39.81,39.81,3.19,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,f4937dd8-98d9-4cc0-a227-874728323c90,8ce43c87-506c-426e-aff9-6c3ac6b25d86,25D86,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,24.4,5.95,6.52,0,2.7,0,2.17,0,-1.95,37.09,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,f4937dd8-98d9-4cc0-a227-874728323c90,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,8ce43c87-506c-426e-aff9-6c3ac6b25d86,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,24.4,5.95,6.52,,2.17,0,,,,-1.95,37.09,37.09,2.17,Completed,0,0,0,0,-0.53,0,0,0,0,0
2022-09-21,eb1bace8-5a82-4608-ad5c-b6a2b0397593,8ac40a71-8e0c-44f8-a832-6ea119ed47db,D47DB,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,20.9,,0,-0.63,1.85,0,1.85,0,-4.18,17.94,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,eb1bace8-5a82-4608-ad5c-b6a2b0397593,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,8ac40a71-8e0c-44f8-a832-6ea119ed47db,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,20.9,,,-0.63,1.85,0,,,,-4.18,17.94,17.94,1.85,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-21,c56555b4-3eda-4823-a115-baeb545df273,f355927a-d299-422a-8cf9-9b427808e555,8E555,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,31.9,7,3.25,0,3.1,0,2.84,0,-2.55,42.44,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,c56555b4-3eda-4823-a115-baeb545df273,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,f355927a-d299-422a-8cf9-9b427808e555,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,31.9,7,3.25,,2.84,0,,,,-2.55,42.44,42.44,2.84,Completed,0,0,0,0,-0.26,0,0,0,0,0
2022-09-21,6ec6983e-4101-4d80-aa92-f01c0b9da2c8,0a787051-39c1-11ed-835b-a9f38af9185a,629420169977615,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,95.28,5,0,-3.72,8.73,0,8.73,0,-4.91,103.37,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,6ec6983e-4101-4d80-aa92-f01c0b9da2c8,2022-09-21,2022-09-28,D-AQAAAAAAJpUBAAABg4zEBIAAAAGDgndMgAEAAAGDfVDwgA,grubhub,BwEAAAAAACaVAQp4cFA5wRHtg1up84r5GFo,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,95.28,5,,-3.72,8.73,0,,,,-4.91,103.37,103.37,8.73,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-21,9a5688ee-06ee-4796-82fe-5d141659d37b,2547acf6-20ce-4c47-b93b-b12382291796,91796,ubereats,OFO_STATUS_FULFILLED,Astro Burger,The Greenwich Social NYC - Orbital Kitchens,USD,21.37,,0,-0.57,1.47,0,1.47,0,-3.23,16.65,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,d50f1255-476b-4c95-a69e-268078d430eb,-4.79,9a5688ee-06ee-4796-82fe-5d141659d37b,2022-09-21,2022-09-26,3UXOOXJZTF83TKI,ubereats,2547acf6-20ce-4c47-b93b-b12382291796,Astro Burger,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,21.37,,,-0.57,1.47,0,-4.79,,,-3.23,16.65,16.65,1.47,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-21,00c7379f-c368-460e-8a01-701380663988,2d8c0e14-dfeb-48c0-ace3-33a94baaf210,AF210,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,23.45,6,3.25,0,2.35,0,2.09,0,-1.88,32.91,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,00c7379f-c368-460e-8a01-701380663988,2022-09-21,2022-09-26,IVJPRHGPQIHOF6R,ubereats,2d8c0e14-dfeb-48c0-ace3-33a94baaf210,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,23.45,6,3.25,,2.09,0,,,,-1.88,32.91,32.91,2.09,Completed,0,0,0,0,-0.26,0,0,0,0,0
